user_id,net_id,lever_num,degree,Authenticity
4364291026895546.0,98,1,1,real
4364291047911237.0,98,1,1,real
4364291186865078.0,98,1,1,real
4364291211613862.0,98,1,1,real
4364291216026132.0,98,1,1,real
4364291291469663.0,98,1,1,real
4364291379222381.0,98,1,1,real
4364291421005054.0,98,1,1,real
4364291475331269.0,98,1,1,real
4364291505077292.0,98,1,1,real
4364291576505064.0,98,1,1,real
4364291723143616.0,98,1,1,real
4364291827742546.0,98,1,1,real
4364292138198858.0,98,1,1,real
4364292146659784.0,98,1,1,real
4364292214740742.0,98,1,1,real
4364292419377495.0,98,1,1,real
4364292440838167.0,98,1,1,real
4364292469961322.0,98,1,1,real
4364293447188398.0,98,1,1,real
4364293749288330.0,98,1,1,real
4364293829498123.0,98,1,1,real
4364294017181780.0,98,1,1,real
4364294126494798.0,98,1,1,real
4364294965586905.0,98,1,1,real
4364295036380747.0,98,1,1,real
4364295180038799.0,98,1,1,real
4364295997435424.0,98,1,1,real
4364296701400496.0,98,1,1,real
4364296785611382.0,98,1,1,real
4364297159177338.0,98,1,1,real
4364298225041525.0,98,1,1,real
4364298329685052.0,98,1,1,real
4364299083836230.0,98,1,1,real
4364301030272810.0,98,1,1,real
4364301290603914.0,98,1,1,real
4364302125568424.0,98,1,1,real
4364302359884663.0,98,1,1,real
4364302490384953.0,98,1,1,real
4364302799907625.0,98,1,1,real
4364303291132265.0,98,1,1,real
4364304176211064.0,98,1,1,real
4364304461915796.0,98,1,1,real
4364304977138970.0,98,1,1,real
4364305153752605.0,98,1,1,real
4364306017784621.0,98,1,1,real
4364306030205093.0,98,1,1,real
4364306357628992.0,98,1,1,real
4364306504651380.0,98,1,1,real
4364306608716054.0,98,1,1,real
4364307162269322.0,98,1,1,real
4364307208815271.0,98,1,1,real
4364307486036443.0,98,1,1,real
4364308101600339.0,98,1,1,real
4364308449818118.0,98,1,1,real
4364308932915762.0,98,1,1,real
4364309146406887.0,98,1,1,real
4364309793028855.0,98,1,1,real
4364310220165253.0,98,1,1,real
4364310219994331.0,98,1,1,real
4364310249913547.0,98,1,1,real
4364310405142345.0,98,1,1,real
4364310836222563.0,98,1,1,real
4364311176353412.0,98,1,1,real
4364311566563981.0,98,1,1,real
4364311785122135.0,98,1,1,real
4364311952510305.0,98,1,1,real
4364312174289540.0,98,1,1,real
4364312983741794.0,98,1,1,real
4364314024408961.0,98,1,1,real
4364316281225322.0,98,1,1,real
4364316792097754.0,98,1,1,real
4364317862816797.0,98,1,1,real
4364322106672811.0,98,1,1,real
4364325466228073.0,98,1,1,real
4364329271174676.0,98,1,1,real
4364331132906096.0,98,1,1,real
4364335264310345.0,98,1,1,real
4364335708859233.0,98,1,1,real
4364335889121602.0,98,1,1,real
4364336346619185.0,98,1,1,real
4364337868710941.0,98,1,1,real
4364338279932004.0,98,1,1,real
4364342918795976.0,98,1,1,real
4364342998834490.0,98,1,1,real
4364343384391358.0,98,1,1,real
4364343640898818.0,98,1,1,real
4364343712148816.0,98,1,1,real
4364343925684630.0,98,1,1,real
4364344479061118.0,98,1,1,real
4364346266367367.0,98,1,1,real
4364346551142674.0,98,1,1,real
4364346618490203.0,98,1,1,real
4364346635307043.0,98,1,1,real
4364346861508520.0,98,1,1,real
4364347050189364.0,98,1,1,real
4364349277984137.0,98,1,1,real
4364350544162081.0,98,1,1,real
4364350624064982.0,98,1,1,real
4364351828279704.0,98,1,1,real
4364351970951263.0,98,1,1,real
4364352155395215.0,98,1,1,real
4364352284907065.0,98,1,1,real
4364352553266334.0,98,1,1,real
4364352817876738.0,98,1,1,real
4364352968207181.0,98,1,1,real
4364354134280344.0,98,1,1,real
4364354227162656.0,98,1,1,real
4364355246514755.0,98,1,1,real
4364356068656469.0,98,1,1,real
4364356588077066.0,98,1,1,real
4364360224214091.0,98,1,1,real
4364360300399658.0,98,1,1,real
4364360740585822.0,98,1,1,real
4364362367579751.0,98,1,1,real
4364362712525215.0,98,1,1,real
4364363030864229.0,98,1,1,real
4364363059941038.0,98,1,1,real
4364363689270952.0,98,1,1,real
4364364309859592.0,98,1,1,real
4364364796150819.0,98,1,1,real
4364366021273282.0,98,1,1,real
4364366227287688.0,98,1,1,real
4364366259956733.0,98,1,1,real
4364366461793746.0,98,1,1,real
4364366986517099.0,98,1,1,real
4364367183050183.0,98,1,1,real
4364370475098404.0,98,1,1,real
4364370726903201.0,98,1,1,real
4364371385587306.0,98,1,1,real
4364372610346016.0,98,1,1,real
4364373126252098.0,98,1,1,real
4364378570493848.0,98,1,1,real
4364380831593604.0,98,1,1,real
4364381972209827.0,98,1,1,real
4364384966803595.0,98,1,1,real
4364387949721892.0,98,1,1,real
4364388347176477.0,98,1,1,real
4364390621286422.0,98,1,1,real
4364391044782327.0,98,1,1,real
4364391120544551.0,98,1,1,real
4364393971870482.0,98,1,1,real
4364394253252953.0,98,1,1,real
4364394500609523.0,98,1,1,real
4364396756987231.0,98,1,1,real
4364397219037749.0,98,1,1,real
4364397923089915.0,98,1,1,real
4364397981590132.0,98,1,1,real
4364398937780719.0,98,1,1,real
4364399923729197.0,98,1,1,real
4364400687771496.0,98,1,1,real
4364401165944467.0,98,1,1,real
4364402674966090.0,98,1,1,real
4364402779954903.0,98,1,1,real
4364404507961829.0,98,1,1,real
4364406991094610.0,98,1,1,real
4364407284728571.0,98,1,1,real
4364409407348309.0,98,1,1,real
4364411101756353.0,98,1,1,real
4364411860798882.0,98,1,1,real
4364412007730013.0,98,1,1,real
4364412292310338.0,98,1,1,real
4364412883767936.0,98,1,1,real
4364414617109954.0,98,1,1,real
4364415744542380.0,98,1,1,real
4364416109474736.0,98,1,1,real
4364416202097641.0,98,1,1,real
4364416511924885.0,98,1,1,real
4364417703452067.0,98,1,1,real
4364419162464139.0,98,1,1,real
4364419247036551.0,98,1,1,real
4364420316155103.0,98,1,1,real
4364421129763094.0,98,1,1,real
4364422384079750.0,98,1,1,real
4364427702509377.0,98,1,1,real
4364428210302158.0,98,1,1,real
4364431003495419.0,98,1,1,real
4364433054036113.0,98,1,1,real
4364433104976410.0,98,1,1,real
4364435738660807.0,98,1,1,real
4364438410296160.0,98,1,1,real
4364438477691061.0,98,1,1,real
4364443598898678.0,98,1,1,real
4364444567979632.0,98,1,1,real
4364444828169880.0,98,1,1,real
4364445444134493.0,98,1,1,real
4364445956923690.0,98,1,1,real
4364446568331812.0,98,1,1,real
4364447827364021.0,98,1,1,real
4364449114693407.0,98,1,1,real
4364454793322209.0,98,1,1,real
4364456811616968.0,98,1,1,real
4364459763390494.0,98,1,1,real
4364464268780360.0,98,1,1,real
4364465485559641.0,98,1,1,real
4364466797400594.0,98,1,1,real
4364466868810033.0,98,1,1,real
4364466881399713.0,98,1,1,real
4364467976135340.0,98,1,1,real
4364469355825808.0,98,1,1,real
4364470245073146.0,98,1,1,real
4364470849780720.0,98,1,1,real
4364471990189450.0,98,1,1,real
4364472853826022.0,98,1,1,real
4364474003410510.0,98,1,1,real
4364475169231952.0,98,1,1,real
4364475240539825.0,98,1,1,real
4364476096496440.0,98,1,1,real
4364476569967324.0,98,1,1,real
4364476985884099.0,98,1,1,real
4364477279030803.0,98,1,1,real
4364478118559106.0,98,1,1,real
4364478176893105.0,98,1,1,real
4364479619980147.0,98,1,1,real
4364479678436487.0,98,1,1,real
4364481469710843.0,98,1,1,real
4364481738272275.0,98,1,1,real
4364482177856465.0,98,1,1,real
4364482928729573.0,98,1,1,real
4364483063525981.0,98,1,1,real
4364483230436168.0,98,1,1,real
4364483625140358.0,98,1,1,real
4364483894146902.0,98,1,1,real
4364484749495178.0,98,1,1,real
4364485281604851.0,98,1,1,real
4364485924404643.0,98,1,1,real
4364486582194185.0,98,1,1,real
4364486670877893.0,98,1,1,real
4364486770804376.0,98,1,1,real
4364486947084216.0,98,1,1,real
4364487106870305.0,98,1,1,real
4364488343951696.0,98,1,1,real
4364488452506252.0,98,1,1,real
4364489396511286.0,98,1,1,real
4364490260829332.0,98,1,1,real
4364491200271315.0,98,1,1,real
4364491263236841.0,98,1,1,real
4364491544387773.0,98,1,1,real
4364492551210821.0,98,1,1,real
4364492978472534.0,98,1,1,real
4364493108925011.0,98,1,1,real
4364494215737811.0,98,1,1,real
4364494559795432.0,98,1,1,real
4364495125755743.0,98,1,1,real
4364495402574228.0,98,1,1,real
4364497105905399.0,98,1,1,real
4364497391143190.0,98,1,1,real
4364497613652849.0,98,1,1,real
4364499107105502.0,98,1,1,real
4364499463441012.0,98,1,1,real
4364499542643081.0,98,1,1,real
4364499862035530.0,98,1,1,real
4364499874475958.0,98,1,1,real
4364499882470535.0,98,1,1,real
4364499907164144.0,98,1,1,real
4364500168263568.0,98,1,1,real
4364500210251107.0,98,1,1,real
4364500318542523.0,98,1,1,real
4364501085669151.0,98,1,1,real
4364501434908968.0,98,1,1,real
4364502164028049.0,98,1,1,real
4364502487681757.0,98,1,1,real
4364502990227050.0,98,1,1,real
4364504370247482.0,98,1,1,real
4364504642679143.0,98,1,1,real
4364504718627579.0,98,1,1,real
4364504790109184.0,98,1,1,real
4364505516067860.0,98,1,1,real
4364506060315951.0,98,1,1,real
4364506098117116.0,98,1,1,real
4364506224632845.0,98,1,1,real
4364506840449173.0,98,1,1,real
4364506970418158.0,98,1,1,real
4364507222119862.0,98,1,1,real
4364508593671825.0,98,1,1,real
4364508602075450.0,98,1,1,real
4364508803425321.0,98,1,1,real
4364508803857299.0,98,1,1,real
4364509441426772.0,98,1,1,real
4364509739213997.0,98,1,1,real
4364510372227536.0,98,1,1,real
4364510552791969.0,98,1,1,real
4364510867769896.0,98,1,1,real
4364511315717132.0,98,1,1,real
4364511601913746.0,98,1,1,real
4364512276607777.0,98,1,1,real
4364512356417819.0,98,1,1,real
4364512842726259.0,98,1,1,real
4364512863904343.0,98,1,1,real
4364514512710068.0,98,1,1,real
4364515921146133.0,98,1,1,real
4364516265110477.0,98,1,1,real
4364517246898138.0,98,1,1,real
4364517348082513.0,98,1,1,real
4364517767563673.0,98,1,1,real
4364518261262317.0,98,1,1,real
4364518815018687.0,98,1,1,real
4364519226302773.0,98,1,1,real
4364519281087860.0,98,1,1,real
4364519528190489.0,98,1,1,real
4364519943998866.0,98,1,1,real
4364520044526149.0,98,1,1,real
4364521193613482.0,98,1,1,real
4364522015844972.0,98,1,1,real
4364522028650682.0,98,1,1,real
4364522728271739.0,98,1,1,real
4364523278702771.0,98,1,1,real
4364525228272561.0,98,1,1,real
4364526457592175.0,98,1,1,real
4364526524824120.0,98,2,1,real
4364537085768141.0,98,1,1,real
4364543360420257.0,98,1,1,real
4364545339997882.0,98,1,1,real
4364561987012336.0,98,1,1,real
4364563849716291.0,98,1,1,real
4364564046978958.0,98,1,1,real
4364566189787130.0,98,1,1,real
4364566311838575.0,98,1,1,real
4364567595395740.0,98,1,1,real
4364568131628079.0,98,1,1,real
4364570971706953.0,98,1,1,real
4364576210610747.0,98,1,1,real
4364579104603257.0,98,1,1,real
4364590810883737.0,98,1,1,real
4364591201039941.0,98,1,1,real
4364591209320215.0,98,1,1,real
4364592299844695.0,98,1,1,real
4364601707036247.0,98,1,1,real
4364615842397988.0,98,1,1,real
4364635920158337.0,98,1,1,real
4364642632039975.0,98,1,3,real
4364645705526079.0,98,1,1,real
4364648919023511.0,98,1,1,real
4364667428689894.0,98,1,1,real
4364668187098843.0,98,1,1,real
4364676630400015.0,98,1,1,real
4364676848673350.0,98,2,1,real
4364703000068740.0,98,1,1,real
4364707286851811.0,98,1,2,real
4364715716934115.0,98,1,1,real
4364719098040453.0,98,2,1,real
4364720196845466.0,98,1,1,real
4364720310035342.0,98,1,1,real
4364720587391298.0,98,1,1,real
4364721383515892.0,98,1,23,real
4364721756691441.0,98,2,1,real
4364722499795654.0,98,2,1,real
4364722608337020.0,98,1,1,real
4364722742253172.0,98,2,1,real
4364724319682404.0,98,2,3,real
4364725980534688.0,98,1,1,real
4364726802353507.0,98,1,1,real
4364727486136156.0,98,2,1,real
4364730204743793.0,98,1,1,real
4364730258937773.0,98,2,1,real
4364730577798942.0,98,1,1,real
4364731818775667.0,98,1,1,real
4364734087941744.0,98,1,1,real
4364734281695173.0,98,2,1,real
4364735028049275.0,98,2,1,real
4364735107393673.0,98,3,1,real
4364738186073180.0,98,1,1,real
4364738991288797.0,98,1,1,real
4364739377874746.0,98,3,1,real
4364739612272539.0,98,2,1,real
4364740119074171.0,98,1,1,real
4364740703209599.0,98,2,1,real
4364741117612583.0,98,1,1,real
4364741155456533.0,98,1,1,real
4364742552133228.0,98,1,1,real
4364743844650642.0,98,1,1,real
4364744187925216.0,98,1,1,real
4364746662392941.0,98,1,1,real
4364747216207321.0,98,1,1,real
4364748201878412.0,98,1,1,real
4364753725688303.0,98,2,1,real
4364754073566267.0,98,1,1,real
4364754116536656.0,98,2,1,real
4364755298796508.0,98,2,1,real
4364756662369649.0,98,1,1,real
4364758997675119.0,98,1,1,real
4364759585414148.0,98,2,1,real
4364760352577079.0,98,1,1,real
4364761191918362.0,98,1,1,real
4364761321868366.0,98,2,3,real
4364762043892750.0,98,1,1,real
4364765880901003.0,98,1,1,real
4364767919265018.0,98,3,1,real
4364770326680209.0,98,2,1,real
4364774114984590.0,98,3,1,real
4364843438200051.0,98,1,1,real
4364851059486465.0,98,2,1,real
4364863175995638.0,98,1,1,real
4364868137797540.0,98,2,1,real
4364877101073178.0,98,1,1,real
4364878171514602.0,98,2,1,real
4364886341191133.0,98,1,1,real
4364888682068380.0,98,1,1,real
4364896797412363.0,98,2,1,real
4364898785367743.0,98,2,1,real
4364899549304610.0,98,2,1,real
4364899855637566.0,98,1,1,real
4364911780246545.0,98,1,1,real
4364912631737098.0,98,2,1,real
4364914275259342.0,98,1,1,real
4364917044007853.0,98,1,1,real
4364917215521193.0,98,1,1,real
4364917266427695.0,98,1,1,real
4364922202643735.0,98,2,1,real
4364925557873534.0,98,1,1,real
4364930214215680.0,98,1,1,real
4364957132724067.0,98,2,1,real
4364957439211013.0,98,2,1,real
4364997008606106.0,98,2,1,real
4365001613594251.0,98,2,1,real
4365092567346293.0,98,1,1,real
4365244912908425.0,98,1,1,real
4365433320884849.0,98,1,1,real
4365506338736668.0,98,1,1,real
4365706453632670.0,98,1,1,real
4365809768281945.0,98,1,1,real
4365809939561031.0,98,1,1,real
4383217853367531.0,98,1,1,real
user_id,net_id,lever_num,degree,Authenticity
4489927352292249.0,98,0,223,real
4489927402253326.0,98,1,1,real
4489927570072592.0,98,1,1,real
4489927624245052.0,98,1,1,real
4489927628389666.0,98,1,1,real
4489927675047357.0,98,1,1,real
4489927704355165.0,98,1,1,real
4489927745829698.0,98,1,1,real
4489927788334042.0,98,1,1,real
4489927917890790.0,98,1,1,real
4489928022873205.0,98,1,1,real
4489928144669706.0,98,1,1,real
4489928240536425.0,98,1,1,real
4489928303907078.0,98,1,1,real
4489928450405688.0,98,1,1,real
4489928517994721.0,98,1,1,real
4489928535107566.0,98,1,1,real
4489928568408045.0,98,1,1,real
4489928752268506.0,98,1,1,real
4489928765602605.0,98,1,1,real
4489928849048008.0,98,1,13,real
4489928916115997.0,98,1,1,real
4489928937468913.0,98,1,1,real
4489928962914050.0,98,1,1,real
4489928967137962.0,98,1,1,real
4489929062742755.0,98,1,1,real
4489929084610565.0,98,1,1,real
4489929134383271.0,98,1,1,real
4489929142528030.0,98,1,1,real
4489929151254250.0,98,1,1,real
4489929180382978.0,98,1,1,real
4489929230813457.0,98,1,1,real
4489929541229486.0,98,1,1,real
4489929578972451.0,98,1,1,real
4489929772328375.0,98,1,1,real
4489929788935242.0,98,1,1,real
4489929801582736.0,98,1,1,real
4489929880852959.0,98,1,1,real
4489930015475030.0,98,1,1,real
4489930032333914.0,98,1,1,real
4489930044792364.0,98,2,34,real
4489930115798371.0,98,1,1,real
4489930288064372.0,98,3,1,real
4489930288361498.0,98,1,1,real
4489930309221412.0,98,2,1,real
4489930639728762.0,98,3,1,real
4489930782451547.0,98,1,1,real
4489930803566669.0,98,3,1,real
4489930971269800.0,98,3,1,real
4489930976013218.0,98,3,1,real
4489930997122613.0,98,2,1,real
4489931110179996.0,98,1,1,real
4489931256373793.0,98,3,1,real
4489931399561592.0,98,1,1,real
4489931541881629.0,98,3,1,real
4489931588051192.0,98,1,1,real
4489931600447223.0,98,1,1,real
4489931625444754.0,98,1,1,real
4489931634501077.0,98,3,1,real
4489931823060634.0,98,2,1,real
4489931826935388.0,98,3,1,real
4489931894563511.0,98,1,1,real
4489931927648760.0,98,1,2,real
4489931994887071.0,98,1,1,real
4489932091535774.0,98,1,1,real
4489932112680404.0,98,3,1,real
4489932196773576.0,98,1,1,real
4489932200246824.0,98,1,1,real
4489932355548198.0,98,1,1,real
4489932430952623.0,98,1,1,real
4489932469091659.0,98,1,1,real
4489932469078944.0,98,1,1,real
4489932476936409.0,98,1,1,real
4489932561476084.0,98,1,1,real
4489932775202124.0,98,1,1,real
4489932791859813.0,98,1,1,real
4489932833993328.0,98,1,1,real
4489932892041891.0,98,1,1,real
4489933068682365.0,98,3,1,real
4489933068372799.0,98,1,1,real
4489933102751855.0,98,1,1,real
4489933123432837.0,98,1,1,real
4489933164952106.0,98,1,1,real
4489933278485412.0,98,1,1,real
4489933354129056.0,98,3,1,real
4489933374616613.0,98,1,1,real
4489933471065091.0,98,1,1,real
4489933496081864.0,98,1,1,real
4489933563754553.0,98,3,1,real
4489933596963113.0,98,1,1,real
4489933668701353.0,98,1,1,real
4489933714489237.0,98,1,1,real
4489933719072624.0,98,1,1,real
4489933916416750.0,98,1,1,real
4489934205319374.0,98,1,1,real
4489934369310622.0,98,2,1,real
4489934636900348.0,98,1,1,real
4489934943400146.0,98,1,1,real
4489935094227007.0,98,1,1,real
4489935203265202.0,98,3,1,real
4489935283095384.0,98,1,7,real
4489935304558121.0,98,3,1,real
4489935974912856.0,98,1,1,real
4489936260761183.0,98,1,1,real
4489936457877476.0,98,1,1,real
4489936474472486.0,98,2,1,real
4489936654698848.0,98,3,1,real
4489937283607401.0,98,1,1,real
4489937569651236.0,98,1,1,real
4489937602976712.0,98,1,1,real
4489937724398648.0,98,1,1,real
4489937997086230.0,98,1,1,real
4489938349387772.0,98,1,1,real
4489938429405353.0,98,1,1,real
4489938496563318.0,98,1,1,real
4489938701174174.0,98,3,1,real
4489938815179113.0,98,3,20,real
4489939116387948.0,98,4,1,real
4489939234459056.0,98,2,1,real
4489939297672029.0,98,4,1,real
4489939322033095.0,98,1,1,real
4489939335349592.0,98,1,2,real
4489939473553909.0,98,4,1,real
4489939850542391.0,98,1,1,real
4489939934937396.0,98,1,1,real
4489940124019579.0,98,2,1,real
4489940333614396.0,98,1,1,real
4489940396550552.0,98,3,1,real
4489940535056285.0,98,4,1,real
4489940571845217.0,98,1,1,real
4489940618558619.0,98,1,1,real
4489940644064225.0,98,4,1,real
4489940824224380.0,98,3,1,real
4489940832627958.0,98,2,1,real
4489941020817469.0,98,1,1,real
4489941213564438.0,98,4,1,real
4489941360504307.0,98,1,1,real
4489941440275175.0,98,2,1,real
4489941629414046.0,98,1,1,real
4489941670757208.0,98,1,1,real
4489941797342463.0,98,1,1,real
4489942039984088.0,98,1,1,real
4489942195842657.0,98,1,1,real
4489942380173582.0,98,4,1,real
4489942409383115.0,98,1,1,real
4489942594271700.0,98,1,1,real
4489942795376361.0,98,1,1,real
4489942904336196.0,98,3,3,real
4489943088938791.0,98,1,1,real
4489943160672507.0,98,1,1,real
4489943462258996.0,98,1,1,real
4489943830783477.0,98,1,1,real
4489943902873140.0,98,1,1,real
4489944057567907.0,98,3,1,real
4489944154237101.0,98,1,1,real
4489944640987720.0,98,4,1,real
4489945462892367.0,98,1,1,real
4489945517060300.0,98,3,1,real
4489945718758615.0,98,1,1,real
4489945957654535.0,98,1,1,real
4489946087349494.0,98,1,1,real
4489946280656177.0,98,2,1,real
4489946402848180.0,98,3,1,real
4489947199013561.0,98,1,1,real
4489948172348359.0,98,1,1,real
4489948251710922.0,98,1,1,real
4489948306240117.0,98,1,1,real
4489948369981008.0,98,1,1,real
4489948595902462.0,98,1,1,real
4489948692569986.0,98,1,1,real
4489948747111281.0,98,4,1,real
4489949024314519.0,98,4,1,real
4489949074634926.0,98,3,1,real
4489949196107596.0,98,1,1,real
4489949682524541.0,98,1,1,real
4489949707279549.0,98,3,1,real
4489949800106377.0,98,1,1,real
4489950525442299.0,98,1,1,real
4489952178256528.0,98,4,1,real
4489952949884848.0,98,1,1,real
4489953754604480.0,98,1,1,real
4489955511936407.0,98,1,1,real
4489955583855424.0,98,1,1,real
4489956124369602.0,98,1,1,real
4489956313758668.0,98,2,1,real
4489957000955780.0,98,1,1,real
4489957257328054.0,98,1,1,real
4489957375098353.0,98,1,1,real
4489957596899673.0,98,1,1,real
4489959455395263.0,98,1,1,real
4489959652438514.0,98,1,1,real
4489960138243079.0,98,1,3,real
4489960176263125.0,98,1,1,real
4489960302704204.0,98,1,1,real
4489960550300718.0,98,1,1,real
4489960734093170.0,98,1,212,real
4489960855478583.0,98,2,1,real
4489960889779078.0,98,2,1,real
4489960897626519.0,98,2,1,real
4489960944551761.0,98,2,1,real
4489960990659869.0,98,2,1,real
4489961011328220.0,98,2,1,real
4489961061637768.0,98,2,2,real
4489961111974416.0,98,2,1,real
4489961115750571.0,98,2,1,real
4489961174933910.0,98,2,1,real
4489961186847602.0,98,2,1,real
4489961187681826.0,98,2,1,real
4489961233678646.0,98,2,3,real
4489961346192476.0,98,2,1,real
4489961355122194.0,98,2,1,real
4489961459913488.0,98,2,3,real
4489961485383743.0,98,2,1,real
4489961489495142.0,98,2,1,real
4489961506450046.0,98,3,1,real
4489961598661038.0,98,2,1,real
4489961648979722.0,98,2,1,real
4489961665129426.0,98,2,13,real
4489961686909313.0,98,2,1,real
4489961816199491.0,98,2,1,real
4489961934250980.0,98,2,1,real
4489961971920658.0,98,1,1,real
4489962055327600.0,98,1,1,real
4489962068590079.0,98,2,1,real
4489962076238784.0,98,2,1,real
4489962143142339.0,98,2,3,real
4489962155792352.0,98,1,1,real
4489962206100616.0,98,2,1,real
4489962265585512.0,98,2,1,real
4489962298299446.0,98,4,1,real
4489962370399998.0,98,2,1,real
4489962399201907.0,98,2,1,real
4489962441062722.0,98,3,1,real
4489962567320468.0,98,2,1,real
4489962575768222.0,98,2,1,real
4489962613820509.0,98,2,2,real
4489962629641460.0,98,2,1,real
4489962633839725.0,98,1,1,real
4489962709779493.0,98,2,1,real
4489962713640643.0,98,2,1,real
4489962747837075.0,98,2,1,real
4489962755520462.0,98,2,1,real
4489962861146480.0,98,3,1,real
4489963041564481.0,98,2,1,real
4489963075263417.0,98,2,1,real
4489963175414918.0,98,2,1,real
4489963331012238.0,98,2,1,real
4489963360236021.0,98,2,1,real
4489963364320958.0,98,2,1,real
4489963368290471.0,98,2,1,real
4489963506825334.0,98,2,1,real
4489963535823844.0,98,3,1,real
4489963544851011.0,98,2,1,real
4489963590958748.0,98,2,1,real
4489963620443493.0,98,2,1,real
4489963641133311.0,98,3,1,real
4489963669956083.0,98,2,1,real
4489963762918064.0,98,2,1,real
4489963905080058.0,98,2,1,real
4489963926472407.0,98,1,1,real
4489963955975669.0,98,2,1,real
4489963955072658.0,98,4,1,real
4489964090055512.0,98,2,1,real
4489964245083451.0,98,2,1,real
4489964307562664.0,98,2,2,real
4489964417228890.0,98,2,1,real
4489964584864750.0,98,2,1,real
4489964643749038.0,98,2,1,real
4489964668617674.0,98,2,1,real
4489964752627696.0,98,2,49,real
4489964761202073.0,98,2,1,real
4489964782285081.0,98,2,1,real
4489964811354172.0,98,2,1,real
4489964874477322.0,98,1,1,real
4489964882718324.0,98,2,2,real
4489964920386283.0,98,2,1,real
4489965020792594.0,98,2,1,real
4489965176190142.0,98,3,1,real
4489965226508907.0,98,2,1,real
4489965360281141.0,98,2,1,real
4489965385876897.0,98,3,1,real
4489965448539570.0,98,2,1,real
4489965515432567.0,98,2,1,real
4489965570224487.0,98,2,1,real
4489965650014161.0,98,1,1,real
4489965675543932.0,98,3,1,real
4489965834982628.0,98,2,1,real
4489965881115180.0,98,2,1,real
4489965902192790.0,98,2,1,real
4489965905706229.0,98,3,1,real
4489966073977472.0,98,2,1,real
4489966174029601.0,98,2,1,real
4489966216227348.0,98,4,1,real
4489966236975055.0,98,2,1,real
4489966278854012.0,98,3,1,real
4489966300274255.0,98,1,1,real
4489966316810929.0,98,1,1,real
4489966438881768.0,98,3,1,real
4489966467715962.0,98,2,1,real
4489966471938538.0,98,3,2,real
4489966522237012.0,98,1,1,real
4489966619290442.0,98,3,1,real
4489966988329546.0,98,2,1,real
4489967000809136.0,98,3,1,real
4489967054729569.0,98,2,1,real
4489967189056695.0,98,3,1,real
4489967209880237.0,98,2,1,real
4489967293907503.0,98,2,1,real
4489967449043661.0,98,2,1,real
4489967592341703.0,98,4,1,real
4489967680612760.0,98,2,1,real
4489967705288086.0,98,3,1,real
4489967839637355.0,98,3,1,real
4489967881865211.0,98,2,1,real
4489967981887565.0,98,3,1,real
4489968187214798.0,98,2,1,real
4489968213048940.0,98,2,1,real
4489968581664983.0,98,3,1,real
4489968804268247.0,98,3,1,real
4489968812697215.0,98,3,1,real
4489968925529493.0,98,3,1,real
4489968922074040.0,98,2,1,real
4489968959401447.0,98,2,1,real
4489969055624144.0,98,4,1,real
4489969227429858.0,98,1,1,real
4489969840025956.0,98,2,1,real
4489969848688626.0,98,3,1,real
4489969865555084.0,98,2,1,real
4489970146073803.0,98,2,1,real
4489970398275725.0,98,2,1,real
4489970494233961.0,98,3,1,real
4489970620371530.0,98,3,1,real
4489970670965903.0,98,2,1,real
4489970753999580.0,98,3,1,real
4489970788204675.0,98,2,1,real
4489970955998512.0,98,2,1,real
4489971010737654.0,98,2,1,real
4489971127706998.0,98,3,1,real
4489971245660257.0,98,3,1,real
4489971421399723.0,98,3,1,real
4489971450252609.0,98,2,1,real
4489971488302136.0,98,2,1,real
4489971488302919.0,98,2,1,real
4489971505571473.0,98,2,1,real
4489972075680654.0,98,2,1,real
4489972143025651.0,98,2,1,real
4489972143034534.0,98,2,1,real
4489972230989865.0,98,3,1,real
4489972373301591.0,98,2,1,real
4489972411791108.0,98,2,1,real
4489972562289991.0,98,2,1,real
4489972579141117.0,98,3,1,real
4489972671203371.0,98,2,1,real
4489972709352996.0,98,3,1,real
4489972758996326.0,98,1,1,real
4489972960250002.0,98,3,1,real
4489973186767033.0,98,2,1,real
4489973207841001.0,98,2,1,real
4489973526744170.0,98,2,4,real
4489973623670762.0,98,1,1,real
4489973640501471.0,98,3,1,real
4489973640261651.0,98,3,1,real
4489973774794673.0,98,2,1,real
4489973976206171.0,98,2,2,real
4489973987859140.0,98,2,1,real
4489974009642592.0,98,3,1,real
4489974030714707.0,98,2,1,real
4489974172805967.0,98,2,1,real
4489974462348696.0,98,2,1,real
4489974609450383.0,98,2,1,real
4489974688770920.0,98,2,1,real
4489974709245965.0,98,1,1,real
4489974806662317.0,98,3,1,real
4489974889633133.0,98,2,1,real
4489974919889680.0,98,2,1,real
4489975196553973.0,98,2,1,real
4489975364176935.0,98,1,1,real
4489975472788579.0,98,2,1,real
4489975498163525.0,98,1,1,real
4489975594812668.0,98,2,1,real
4489975942899436.0,98,3,1,real
4489976001603166.0,98,2,1,real
4489976320425557.0,98,1,1,real
4489976589073254.0,98,3,1,real
4489976610141966.0,98,2,1,real
4489976832119736.0,98,4,1,real
4489976903693153.0,98,2,1,real
4489977062422547.0,98,3,1,real
4489977419101842.0,98,3,1,real
4489977460728700.0,98,2,1,real
4489977507832020.0,98,3,1,real
4489977628689562.0,98,3,1,real
4489977729489381.0,98,3,1,real
4489977847599102.0,98,2,1,real
4489978073720891.0,98,3,1,real
4489979336263028.0,98,1,1,real
4489979545954273.0,98,3,1,real
